track_name,artist_name,album_name,duration_ms,popularity
Song_0001835,Rihanna,Midnights,214059,31
Song_0001836,Justin Bieber,Scorpion,309328,6
Song_0001837,The Weeknd,25,177599,80
Song_0001838,Imagine Dragons,Future Nostalgia,224284,4
Song_0001839,The Weeknd,Divide,155059,6
Song_0001840,Justin Bieber,Divide,225969,37
Song_0001841,Adele,Scorpion,253096,64
Song_0001842,Billie Eilish,Future Nostalgia,263818,51
Song_0001843,Imagine Dragons,Justice,253664,26
Song_0001844,Drake,Justice,276663,59
Song_0001845,Adele,Scorpion,260813,99
Song_0001846,Drake,Anti,306833,40
Song_0001847,Adele,Scorpion,170199,48
Song_0001848,Rihanna,Future Nostalgia,180542,50
Song_0001849,Justin Bieber,25,310543,27
Song_0001850,Adele,After Hours,124592,10
Song_0001851,Billie Eilish,25,305420,55
Song_0001852,Imagine Dragons,25,217827,47
Song_0001853,Taylor Swift,Future Nostalgia,311858,63
Song_0001854,Dua Lipa,Evolve,191691,94
Song_0001855,Billie Eilish,Scorpion,197665,38
Song_0001856,Imagine Dragons,Midnights,204002,1
Song_0001857,Imagine Dragons,Anti,190395,53
Song_0001858,Drake,Scorpion,165457,69
Song_0001859,Drake,Scorpion,300821,29
Song_0001860,Adele,After Hours,195206,13
Song_0001861,Dua Lipa,When We All Fall Asleep,279709,13
Song_0001862,Justin Bieber,After Hours,222437,37
Song_0001863,Justin Bieber,Evolve,283235,31
Song_0001864,Dua Lipa,Scorpion,157344,66
Song_0001865,Rihanna,25,254161,20
Song_0001866,Imagine Dragons,Justice,272280,31
Song_0001867,Drake,Evolve,213651,15
Song_0001868,Drake,Divide,307433,21
Song_0001869,Adele,Justice,153901,39
Song_0001870,Taylor Swift,Anti,205400,14
Song_0001871,Ed Sheeran,Divide,259035,22
Song_0001872,Dua Lipa,Justice,189890,74
Song_0001873,Imagine Dragons,Future Nostalgia,273158,100
Song_0001874,Billie Eilish,After Hours,176131,91
Song_0001875,Adele,Divide,232578,97
Song_0001876,Drake,25,263310,80
Song_0001877,Rihanna,When We All Fall Asleep,203549,49
Song_0001878,Drake,Justice,206344,74
Song_0001879,Dua Lipa,Justice,128565,77
Song_0001880,Imagine Dragons,Justice,146382,82
Song_0001881,Drake,Scorpion,221992,97
Song_0001882,Rihanna,Divide,229721,85
Song_0001883,Dua Lipa,Evolve,168040,4
Song_0001884,The Weeknd,Anti,139846,14
Song_0001885,Billie Eilish,After Hours,177357,44
Song_0001886,Rihanna,Divide,240199,19
Song_0001887,Adele,Anti,245761,28
Song_0001888,Billie Eilish,After Hours,198749,29
Song_0001889,Billie Eilish,Future Nostalgia,236199,75
Song_0001890,Imagine Dragons,Justice,210146,53
Song_0001891,Rihanna,Future Nostalgia,173882,78
Song_0001892,Taylor Swift,Divide,189154,18
Song_0001893,Billie Eilish,Midnights,158091,37
Song_0001894,Dua Lipa,Anti,251772,49
Song_0001895,Taylor Swift,25,246519,57
Song_0001896,Dua Lipa,Anti,214192,41
Song_0001897,Taylor Swift,Evolve,272429,80
Song_0001898,The Weeknd,Anti,244374,12
Song_0001899,Rihanna,Midnights,258142,84
Song_0001900,Dua Lipa,Anti,178637,67
Song_0001901,Ed Sheeran,Scorpion,142197,1
Song_0001902,Justin Bieber,When We All Fall Asleep,167227,46
Song_0001903,Ed Sheeran,Future Nostalgia,180974,53
Song_0001904,Dua Lipa,Justice,203051,99
Song_0001905,Justin Bieber,Scorpion,229263,100
Song_0001906,Adele,When We All Fall Asleep,236742,77
Song_0001907,Rihanna,Scorpion,129431,30
Song_0001908,Billie Eilish,Divide,219265,82
Song_0001909,The Weeknd,Anti,167660,86
Song_0001910,Imagine Dragons,Divide,214439,63
Song_0001911,Dua Lipa,Divide,219973,72
Song_0001912,Drake,Anti,261853,83
Song_0001913,Taylor Swift,After Hours,193085,23
Song_0001914,Imagine Dragons,Divide,257462,84
Song_0001915,Taylor Swift,Anti,145121,42
Song_0001916,Billie Eilish,Evolve,196251,19
Song_0001917,The Weeknd,Divide,278661,8
Song_0001918,Justin Bieber,Evolve,183422,3
Song_0001919,Billie Eilish,Justice,273206,78
Song_0001920,Drake,Divide,283333,98
Song_0001921,Adele,Midnights,183029,79
Song_0001922,Billie Eilish,25,303666,3
Song_0001923,Drake,Future Nostalgia,242847,11
Song_0001924,Drake,Scorpion,154752,48
Song_0001925,Drake,Future Nostalgia,276809,26
Song_0001926,Ed Sheeran,25,239790,6
Song_0001927,Drake,Midnights,191335,37
Song_0001928,Adele,Evolve,201857,33
Song_0001929,Justin Bieber,Scorpion,277009,84
Song_0001930,The Weeknd,Midnights,178664,66
Song_0001931,Taylor Swift,Evolve,162467,32
Song_0001932,Dua Lipa,Anti,166199,41
Song_0001933,Rihanna,Justice,297026,87
Song_0001934,Taylor Swift,When We All Fall Asleep,202391,99
Song_0001935,The Weeknd,Midnights,285393,87
Song_0001936,The Weeknd,Scorpion,165619,42
Song_0001937,Imagine Dragons,Divide,145422,39
Song_0001938,Rihanna,After Hours,149695,33
Song_0001939,Justin Bieber,Anti,213004,82
Song_0001940,Billie Eilish,Anti,259583,58
Song_0001941,Adele,After Hours,251904,63
Song_0001942,Adele,Evolve,316411,34
Song_0001943,Drake,25,293224,4
Song_0001944,Imagine Dragons,Scorpion,137919,3
Song_0001945,Adele,Justice,174804,90
Song_0001946,The Weeknd,After Hours,149480,32
Song_0001947,Rihanna,Evolve,174359,76
Song_0001948,Taylor Swift,Divide,257701,4
Song_0001949,Dua Lipa,Scorpion,230875,3
Song_0001950,Drake,Justice,317388,11
Song_0001951,Justin Bieber,25,189771,24
Song_0001952,Rihanna,Anti,215205,10
Song_0001953,Dua Lipa,When We All Fall Asleep,204331,11
Song_0001954,Ed Sheeran,When We All Fall Asleep,204084,95
Song_0001955,Rihanna,When We All Fall Asleep,215957,21
Song_0001956,Drake,Future Nostalgia,139658,82
Song_0001957,Ed Sheeran,Future Nostalgia,254713,66
Song_0001958,Taylor Swift,Justice,149069,65
Song_0001959,Ed Sheeran,Divide,278998,53
Song_0001960,Dua Lipa,Midnights,215678,62
Song_0001961,The Weeknd,Anti,247055,39
Song_0001962,Ed Sheeran,Scorpion,222972,64
Song_0001963,Billie Eilish,Divide,187740,43
Song_0001964,Imagine Dragons,Justice,267743,51
Song_0001965,Taylor Swift,Justice,272087,80
Song_0001966,Imagine Dragons,Divide,218393,36
Song_0001967,Ed Sheeran,When We All Fall Asleep,202073,28
Song_0001968,Justin Bieber,Justice,207487,32
Song_0001969,The Weeknd,Midnights,286327,11
Song_0001970,Justin Bieber,Scorpion,229579,12
Song_0001971,Billie Eilish,Scorpion,285696,22
Song_0001972,The Weeknd,After Hours,150185,59
Song_0001973,Drake,After Hours,159059,72
Song_0001974,Dua Lipa,Evolve,287571,3
Song_0001975,Adele,Midnights,300074,64
Song_0001976,Taylor Swift,Justice,125239,65
Song_0001977,Rihanna,Midnights,261416,16
Song_0001978,Dua Lipa,Divide,262533,77
Song_0001979,Taylor Swift,After Hours,217771,47
Song_0001980,Imagine Dragons,Evolve,156654,59
Song_0001981,Dua Lipa,When We All Fall Asleep,170805,91
Song_0001982,Ed Sheeran,Divide,249912,56
Song_0001983,Adele,Midnights,154081,47
Song_0001984,Taylor Swift,Midnights,120963,91
Song_0001985,Rihanna,Anti,260546,43
Song_0001986,Ed Sheeran,Scorpion,280813,17
Song_0001987,Ed Sheeran,Evolve,244135,70
Song_0001988,The Weeknd,Scorpion,272656,14
Song_0001989,Ed Sheeran,25,138773,48
Song_0001990,Taylor Swift,After Hours,312977,61
Song_0001991,Adele,When We All Fall Asleep,216772,79
Song_0001992,Imagine Dragons,When We All Fall Asleep,296803,68
Song_0001993,Rihanna,When We All Fall Asleep,268889,36
Song_0001994,Ed Sheeran,Scorpion,276240,25
Song_0001995,Dua Lipa,Midnights,120363,67
Song_0001996,Adele,Scorpion,224048,49
Song_0001997,Dua Lipa,After Hours,200681,13
Song_0001998,Adele,Justice,280086,66
Song_0001999,Justin Bieber,Anti,177475,62
Song_0002000,Justin Bieber,Evolve,184833,42
Song_0002001,Imagine Dragons,Anti,245616,57
Song_0002002,The Weeknd,Evolve,129997,93
Song_0002003,Ed Sheeran,After Hours,170985,85
Song_0002004,Drake,Midnights,189698,48
Song_0002005,Justin Bieber,Future Nostalgia,171573,86
Song_0002006,Rihanna,Justice,122633,67
Song_0002007,The Weeknd,Divide,157154,28
Song_0002008,Adele,Divide,208781,46
Song_0002009,Taylor Swift,Scorpion,278877,8
Song_0002010,Rihanna,Justice,272983,48
Song_0002011,Justin Bieber,After Hours,229295,37
Song_0002012,Drake,Anti,145983,75
Song_0002013,The Weeknd,When We All Fall Asleep,210746,21
Song_0002014,Ed Sheeran,Anti,243245,12
Song_0002015,Imagine Dragons,Scorpion,231938,12
Song_0002016,Justin Bieber,When We All Fall Asleep,230773,63
Song_0002017,The Weeknd,25,194267,57
Song_0002018,Billie Eilish,Midnights,123962,48
Song_0002019,Drake,Evolve,135803,15
Song_0002020,Rihanna,Justice,300624,36
Song_0002021,Rihanna,After Hours,171238,71
Song_0002022,Rihanna,Midnights,207260,46
Song_0002023,Justin Bieber,Future Nostalgia,251749,60
Song_0002024,Imagine Dragons,Divide,292820,43
Song_0002025,Justin Bieber,Justice,276578,96
Song_0002026,Rihanna,25,309125,17
Song_0002027,Taylor Swift,Future Nostalgia,300069,2
Song_0002028,Dua Lipa,When We All Fall Asleep,167664,4
Song_0002029,Adele,25,296019,93
Song_0002030,Dua Lipa,Evolve,267143,53
Song_0002031,Ed Sheeran,When We All Fall Asleep,137379,26
Song_0002032,Dua Lipa,Future Nostalgia,121080,39
Song_0002033,The Weeknd,Midnights,273473,9
Song_0002034,Justin Bieber,25,159713,20
Song_0002035,Ed Sheeran,Evolve,163140,44
Song_0002036,Drake,Divide,149880,75
Song_0002037,Rihanna,Future Nostalgia,275183,34
Song_0002038,Adele,Midnights,292165,30
Song_0002039,Ed Sheeran,Future Nostalgia,302082,52
Song_0002040,Taylor Swift,Midnights,177485,1
Song_0002041,Rihanna,Anti,214584,25
Song_0002042,Drake,Midnights,165212,30
Song_0002043,Ed Sheeran,After Hours,151950,48
Song_0002044,Rihanna,When We All Fall Asleep,260095,43
Song_0002045,Justin Bieber,After Hours,291902,90
Song_0002046,Ed Sheeran,When We All Fall Asleep,311865,36
Song_0002047,Rihanna,When We All Fall Asleep,198705,74
Song_0002048,Taylor Swift,Midnights,278672,34
Song_0002049,Rihanna,Evolve,233151,78
Song_0002050,Adele,Evolve,277359,87
Song_0002051,Ed Sheeran,Future Nostalgia,153708,31
Song_0002052,The Weeknd,Evolve,171654,86
Song_0002053,The Weeknd,Scorpion,145035,72
Song_0002054,Ed Sheeran,Justice,237307,21
Song_0002055,Justin Bieber,25,304034,78
Song_0002056,Taylor Swift,Justice,243047,91
Song_0002057,Imagine Dragons,After Hours,299937,70
Song_0002058,Drake,Midnights,184262,63
Song_0002059,The Weeknd,Scorpion,197925,15
Song_0002060,Taylor Swift,Scorpion,264859,58
Song_0002061,Adele,Justice,241042,7
Song_0002062,Imagine Dragons,When We All Fall Asleep,227999,22
Song_0002063,Imagine Dragons,Scorpion,278570,89
Song_0002064,Billie Eilish,Anti,257286,87
Song_0002065,Imagine Dragons,25,215668,30
Song_0002066,Billie Eilish,When We All Fall Asleep,207515,91
Song_0002067,Drake,Justice,187432,79
Song_0002068,The Weeknd,Evolve,319360,56
Song_0002069,Drake,25,256922,65
Song_0002070,Drake,When We All Fall Asleep,301151,25
Song_0002071,Billie Eilish,25,240537,8
Song_0002072,Taylor Swift,25,166911,94
Song_0002073,Ed Sheeran,Justice,160306,14
Song_0002074,Adele,Midnights,311922,8
Song_0002075,Taylor Swift,Midnights,181709,72
Song_0002076,Dua Lipa,After Hours,289569,28
Song_0002077,Taylor Swift,After Hours,198421,8
Song_0002078,The Weeknd,Midnights,230503,79
Song_0002079,Rihanna,25,212744,51
Song_0002080,Justin Bieber,Scorpion,250490,26
Song_0002081,Drake,Midnights,273042,19
Song_0002082,Billie Eilish,Evolve,244445,96
Song_0002083,Drake,25,211109,18
Song_0002084,Dua Lipa,Divide,215739,58
Song_0002085,Imagine Dragons,Divide,206086,15
Song_0002086,Rihanna,Future Nostalgia,289273,56
Song_0002087,The Weeknd,Evolve,217189,57
Song_0002088,Adele,Future Nostalgia,178577,59
Song_0002089,Drake,25,159206,83
Song_0002090,Ed Sheeran,Divide,221325,15
Song_0002091,Rihanna,When We All Fall Asleep,219761,14
Song_0002092,Billie Eilish,25,185854,7
Song_0002093,Billie Eilish,Future Nostalgia,278058,22
Song_0002094,Adele,Future Nostalgia,186520,63
Song_0002095,Justin Bieber,Justice,232924,43
Song_0002096,Rihanna,After Hours,269608,13
Song_0002097,Justin Bieber,Future Nostalgia,141444,88
Song_0002098,Dua Lipa,Midnights,266071,90
Song_0002099,Adele,When We All Fall Asleep,245128,64
Song_0002100,Drake,Justice,213622,19
Song_0002101,Drake,Future Nostalgia,276561,22
Song_0002102,Dua Lipa,Midnights,169969,27
Song_0002103,Imagine Dragons,After Hours,131995,11
Song_0002104,Adele,Justice,283173,52
Song_0002105,Taylor Swift,Midnights,265877,63
Song_0002106,Billie Eilish,When We All Fall Asleep,156685,94
Song_0002107,Justin Bieber,When We All Fall Asleep,150258,4
Song_0002108,Dua Lipa,Divide,305743,18
Song_0002109,Dua Lipa,Justice,196989,71
Song_0002110,Adele,Justice,133570,70
Song_0002111,Drake,After Hours,296922,23
Song_0002112,Justin Bieber,Divide,152705,73
Song_0002113,Taylor Swift,Scorpion,225176,89
Song_0002114,Justin Bieber,Anti,235730,78
Song_0002115,Drake,Divide,289356,86
Song_0002116,The Weeknd,When We All Fall Asleep,307986,26
Song_0002117,Drake,Future Nostalgia,175204,57
Song_0002118,Rihanna,Future Nostalgia,304288,41
Song_0002119,Billie Eilish,Divide,226583,96
Song_0002120,Imagine Dragons,Future Nostalgia,155587,75
Song_0002121,Rihanna,Justice,135528,32
Song_0002122,Dua Lipa,Anti,158160,86
Song_0002123,Drake,Evolve,180013,38
Song_0002124,Taylor Swift,25,227163,74
Song_0002125,Imagine Dragons,25,298152,92
Song_0002126,Dua Lipa,25,257127,38
Song_0002127,Justin Bieber,Evolve,245434,11
Song_0002128,Taylor Swift,Justice,267329,20
Song_0002129,Drake,Anti,200584,77
Song_0002130,Rihanna,Divide,193386,40
Song_0002131,Dua Lipa,Divide,230951,29
Song_0002132,Justin Bieber,After Hours,256314,18
Song_0002133,Billie Eilish,Evolve,258858,72
Song_0002134,Drake,When We All Fall Asleep,145186,38
Song_0002135,Adele,25,199652,37
Song_0002136,Rihanna,Midnights,168256,93
Song_0002137,The Weeknd,Anti,239867,17
Song_0002138,Billie Eilish,Anti,240199,17
Song_0002139,Adele,Midnights,227218,96
Song_0002140,Taylor Swift,Future Nostalgia,181067,24
Song_0002141,Billie Eilish,Divide,300713,11
Song_0002142,Imagine Dragons,When We All Fall Asleep,206688,23
Song_0002143,Taylor Swift,25,195962,28
Song_0002144,Justin Bieber,Midnights,160879,25
Song_0002145,Rihanna,Future Nostalgia,259614,64
Song_0002146,Ed Sheeran,When We All Fall Asleep,171012,94
Song_0002147,The Weeknd,Midnights,164080,65
Song_0002148,Ed Sheeran,Evolve,288977,23
Song_0002149,Taylor Swift,Midnights,228512,41
Song_0002150,Ed Sheeran,25,136029,32
Song_0002151,Taylor Swift,Future Nostalgia,144665,28
Song_0002152,Taylor Swift,Scorpion,131549,58
Song_0002153,Imagine Dragons,After Hours,288144,95
Song_0002154,The Weeknd,Scorpion,218231,67
Song_0002155,Drake,Future Nostalgia,316718,31
Song_0002156,The Weeknd,25,161587,40
Song_0002157,Dua Lipa,Future Nostalgia,276073,42
Song_0002158,Ed Sheeran,Evolve,236366,98
Song_0002159,Rihanna,Evolve,233675,91
Song_0002160,Adele,Midnights,242501,72
Song_0002161,Rihanna,Anti,304819,55
Song_0002162,Justin Bieber,Divide,188724,67
Song_0002163,Taylor Swift,Midnights,226560,8
Song_0002164,The Weeknd,Justice,203750,89
Song_0002165,Rihanna,Future Nostalgia,124184,44
Song_0002166,Billie Eilish,Anti,120868,48
Song_0002167,Ed Sheeran,When We All Fall Asleep,251389,75
Song_0002168,The Weeknd,Scorpion,226556,72
Song_0002169,Imagine Dragons,Anti,299705,66
Song_0002170,Adele,Justice,296514,34
Song_0002171,Adele,When We All Fall Asleep,308182,71
Song_0002172,Taylor Swift,Evolve,269736,82
Song_0002173,Billie Eilish,After Hours,218703,66
Song_0002174,Justin Bieber,Evolve,188477,65
Song_0002175,Justin Bieber,Midnights,149572,62
Song_0002176,Justin Bieber,Justice,311937,68
Song_0002177,Rihanna,Divide,216025,35
Song_0002178,Justin Bieber,Future Nostalgia,288708,84
Song_0002179,The Weeknd,Divide,123319,76
Song_0002180,Imagine Dragons,Midnights,312874,45
Song_0002181,Billie Eilish,Midnights,206211,10
Song_0002182,Billie Eilish,Future Nostalgia,238715,33
Song_0002183,Billie Eilish,Divide,129851,93
Song_0002184,Drake,Midnights,314774,56
Song_0002185,Ed Sheeran,Future Nostalgia,273929,98
Song_0002186,The Weeknd,Justice,316919,29
Song_0002187,The Weeknd,Future Nostalgia,200494,64
Song_0002188,Imagine Dragons,Future Nostalgia,258813,36
Song_0002189,The Weeknd,Midnights,195965,87
Song_0002190,The Weeknd,Midnights,168830,14
Song_0002191,Billie Eilish,Scorpion,281538,95
Song_0002192,Imagine Dragons,Future Nostalgia,287143,59
Song_0002193,Billie Eilish,Anti,194786,6
Song_0002194,Billie Eilish,Anti,224663,39
Song_0002195,Rihanna,Midnights,219759,25
Song_0002196,Adele,Evolve,200952,30
Song_0002197,Drake,After Hours,196928,28
Song_0002198,Adele,Midnights,157071,33
Song_0002199,Rihanna,25,268986,26
Song_0002200,Taylor Swift,Justice,245195,53
Song_0002201,Rihanna,Midnights,252990,41
Song_0002202,Justin Bieber,Anti,205778,37
Song_0002203,Taylor Swift,Divide,254542,87
Song_0002204,The Weeknd,Anti,264222,78
Song_0002205,Billie Eilish,After Hours,245374,80
Song_0002206,Imagine Dragons,Scorpion,158523,96
Song_0002207,Imagine Dragons,When We All Fall Asleep,285129,86
Song_0002208,Taylor Swift,Justice,153707,1
Song_0002209,Ed Sheeran,Anti,206463,46
Song_0002210,Justin Bieber,Scorpion,250576,69
Song_0002211,Justin Bieber,Evolve,269555,83
Song_0002212,Billie Eilish,When We All Fall Asleep,255194,72
Song_0002213,Drake,Anti,262320,22
Song_0002214,The Weeknd,Midnights,139796,77
Song_0002215,Adele,Midnights,165432,20
Song_0002216,Adele,Midnights,256509,35
Song_0002217,Dua Lipa,Future Nostalgia,266225,93
Song_0002218,The Weeknd,Justice,165200,33
Song_0002219,Rihanna,Scorpion,283902,32
Song_0002220,The Weeknd,Anti,136118,28
Song_0002221,Billie Eilish,After Hours,137431,93
Song_0002222,Dua Lipa,Future Nostalgia,239304,31
Song_0002223,Taylor Swift,Future Nostalgia,136079,65
Song_0002224,Justin Bieber,Divide,266923,74
Song_0002225,Billie Eilish,After Hours,264684,99
Song_0002226,Dua Lipa,Future Nostalgia,137195,22
Song_0002227,Adele,25,314648,20
Song_0002228,Dua Lipa,Justice,208772,57
Song_0002229,Adele,Anti,120680,53
Song_0002230,Rihanna,Anti,187446,77
Song_0002231,Drake,Evolve,189688,31
Song_0002232,Justin Bieber,Anti,221166,82
Song_0002233,Billie Eilish,Anti,264721,56
Song_0002234,Billie Eilish,25,132577,85
Song_0002235,Drake,Divide,159418,99
Song_0002236,Adele,25,186847,97
Song_0002237,Dua Lipa,Midnights,206956,74
Song_0002238,Rihanna,After Hours,165598,9
Song_0002239,Imagine Dragons,Justice,307055,32
Song_0002240,Dua Lipa,25,313330,21
Song_0002241,Rihanna,Evolve,299411,100
Song_0002242,Imagine Dragons,Future Nostalgia,306219,46
Song_0002243,Rihanna,25,286648,7
Song_0002244,Billie Eilish,After Hours,260942,70
Song_0002245,Billie Eilish,Midnights,136474,92
Song_0002246,Imagine Dragons,Anti,232157,56
Song_0002247,Adele,Evolve,120490,4
Song_0002248,Dua Lipa,25,230244,64
Song_0002249,Billie Eilish,Evolve,223911,98
Song_0002250,Rihanna,Future Nostalgia,304272,90
Song_0002251,The Weeknd,Future Nostalgia,213511,77
Song_0002252,The Weeknd,When We All Fall Asleep,273847,57
Song_0002253,Dua Lipa,After Hours,249249,21
Song_0002254,Adele,Evolve,161349,45
Song_0002255,Taylor Swift,Divide,182221,63
Song_0002256,Taylor Swift,Evolve,249568,100
Song_0002257,Taylor Swift,Future Nostalgia,148057,21
Song_0002258,The Weeknd,Scorpion,273058,81
Song_0002259,Billie Eilish,25,207658,69
Song_0002260,Adele,Future Nostalgia,161654,45
Song_0002261,Imagine Dragons,Midnights,224413,64
Song_0002262,Drake,Future Nostalgia,282225,62
Song_0002263,Rihanna,Justice,247208,5
Song_0002264,The Weeknd,25,189122,78
Song_0002265,Billie Eilish,When We All Fall Asleep,314074,56
Song_0002266,Imagine Dragons,When We All Fall Asleep,154425,87
Song_0002267,Taylor Swift,After Hours,182248,53
Song_0002268,The Weeknd,When We All Fall Asleep,281446,3
Song_0002269,Justin Bieber,Evolve,194884,23
Song_0002270,Justin Bieber,25,231830,59
Song_0002271,Imagine Dragons,Midnights,142197,73
Song_0002272,Drake,When We All Fall Asleep,181674,27
Song_0002273,Imagine Dragons,Evolve,262084,50
Song_0002274,Imagine Dragons,When We All Fall Asleep,211873,16
Song_0002275,Dua Lipa,Divide,296208,81
Song_0002276,The Weeknd,Midnights,139060,33
Song_0002277,Ed Sheeran,Midnights,126502,44
Song_0002278,Taylor Swift,After Hours,277644,5
Song_0002279,Justin Bieber,Future Nostalgia,223609,14
Song_0002280,Billie Eilish,Evolve,124492,29
Song_0002281,Dua Lipa,Future Nostalgia,163083,72
Song_0002282,Drake,Scorpion,239105,80
Song_0002283,Ed Sheeran,When We All Fall Asleep,131364,53
Song_0002284,Imagine Dragons,When We All Fall Asleep,238660,3
Song_0002285,Justin Bieber,Future Nostalgia,168364,27
Song_0002286,Dua Lipa,Midnights,122050,25
Song_0002287,Dua Lipa,Future Nostalgia,300280,5
Song_0002288,Taylor Swift,25,244998,72
Song_0002289,Billie Eilish,When We All Fall Asleep,276826,32
Song_0002290,Ed Sheeran,Anti,233446,73
Song_0002291,Drake,Midnights,224895,67
Song_0002292,The Weeknd,Justice,303708,4
Song_0002293,Billie Eilish,Scorpion,308274,29
Song_0002294,Dua Lipa,When We All Fall Asleep,258281,39
Song_0002295,Adele,After Hours,232394,3
Song_0002296,Adele,When We All Fall Asleep,127800,19
Song_0002297,Taylor Swift,Divide,314316,51
Song_0002298,The Weeknd,Justice,141372,10
Song_0002299,Justin Bieber,25,158498,58
Song_0002300,Drake,Anti,255709,24
Song_0002301,Justin Bieber,Scorpion,156520,65
Song_0002302,Dua Lipa,25,234646,58
Song_0002303,Billie Eilish,When We All Fall Asleep,146351,3
Song_0002304,Adele,Future Nostalgia,306094,37
Song_0002305,Billie Eilish,Justice,294509,8
Song_0002306,Billie Eilish,Midnights,180961,50
Song_0002307,Dua Lipa,After Hours,158268,57
Song_0002308,Drake,Evolve,256973,50
Song_0002309,Imagine Dragons,Justice,222115,13
Song_0002310,Ed Sheeran,After Hours,307772,47
Song_0002311,Imagine Dragons,When We All Fall Asleep,130041,96
Song_0002312,Dua Lipa,Evolve,146172,37
Song_0002313,Dua Lipa,Scorpion,149011,37
Song_0002314,Taylor Swift,Future Nostalgia,299894,97
Song_0002315,Rihanna,When We All Fall Asleep,181437,100
Song_0002316,Drake,When We All Fall Asleep,228990,68
Song_0002317,Justin Bieber,Midnights,287540,11
Song_0002318,Ed Sheeran,25,205287,1
Song_0002319,Imagine Dragons,Midnights,125809,86
Song_0002320,Ed Sheeran,Evolve,152480,27
Song_0002321,Billie Eilish,Anti,122168,16
Song_0002322,Imagine Dragons,When We All Fall Asleep,209455,94
Song_0002323,Imagine Dragons,Justice,136798,99
Song_0002324,Drake,Evolve,227279,88
Song_0002325,Imagine Dragons,25,199632,59
Song_0002326,Billie Eilish,Anti,281204,44
Song_0002327,Imagine Dragons,When We All Fall Asleep,138285,45
Song_0002328,Imagine Dragons,Future Nostalgia,226337,63
Song_0002329,Dua Lipa,After Hours,221098,38
Song_0002330,Adele,After Hours,131407,70
Song_0002331,Taylor Swift,Evolve,178757,82
Song_0002332,The Weeknd,Scorpion,160862,28
Song_0002333,Adele,Divide,271477,24
Song_0002334,Ed Sheeran,Evolve,249649,68
Song_0002335,Taylor Swift,Justice,227505,16
Song_0002336,Ed Sheeran,Evolve,168647,73
Song_0002337,Taylor Swift,Divide,194543,73
Song_0002338,Adele,When We All Fall Asleep,203130,90
Song_0002339,Rihanna,Midnights,168121,57
Song_0002340,Imagine Dragons,Justice,303116,7
Song_0002341,Adele,Future Nostalgia,178704,36
Song_0002342,Taylor Swift,Future Nostalgia,207908,3
Song_0002343,Taylor Swift,Midnights,171321,31
Song_0002344,Justin Bieber,Future Nostalgia,255218,79
Song_0002345,Drake,25,316011,61
Song_0002346,Imagine Dragons,After Hours,243357,18
Song_0002347,Rihanna,Scorpion,200960,35
Song_0002348,Taylor Swift,After Hours,147291,36
Song_0002349,Justin Bieber,Scorpion,136784,26
Song_0002350,Billie Eilish,Scorpion,297382,51
Song_0002351,Dua Lipa,25,159411,33
Song_0002352,The Weeknd,Future Nostalgia,138830,11
Song_0002353,Justin Bieber,Future Nostalgia,261281,58
Song_0002354,Imagine Dragons,Anti,206142,8
Song_0002355,Taylor Swift,Scorpion,197696,26
Song_0002356,Taylor Swift,Scorpion,289227,40
Song_0002357,Ed Sheeran,Divide,220765,90
Song_0002358,Billie Eilish,When We All Fall Asleep,174040,15
Song_0002359,Billie Eilish,When We All Fall Asleep,120525,73
Song_0002360,Ed Sheeran,Future Nostalgia,260286,34
Song_0002361,Adele,Scorpion,131220,75
Song_0002362,Dua Lipa,After Hours,278712,1
Song_0002363,Taylor Swift,Midnights,196056,18
Song_0002364,Imagine Dragons,When We All Fall Asleep,126367,17
Song_0002365,Drake,Anti,317179,96
Song_0002366,Imagine Dragons,After Hours,225882,50
Song_0002367,Adele,25,288800,17
Song_0002368,Taylor Swift,Midnights,166776,76
Song_0002369,Billie Eilish,After Hours,217063,66
Song_0002370,Drake,25,221690,24
Song_0002371,Rihanna,Future Nostalgia,175026,43
Song_0002372,Rihanna,Anti,305469,92
Song_0002373,Dua Lipa,Scorpion,301847,32
Song_0002374,Billie Eilish,25,207604,44
Song_0002375,Ed Sheeran,Midnights,262036,69
Song_0002376,Justin Bieber,Scorpion,261019,73
Song_0002377,Adele,Anti,197201,67
Song_0002378,The Weeknd,Anti,154123,7
Song_0002379,Rihanna,Future Nostalgia,306217,69
Song_0002380,Justin Bieber,Justice,127630,96
Song_0002381,Imagine Dragons,Divide,297477,96
Song_0002382,Drake,Midnights,189357,74
Song_0002383,Dua Lipa,Midnights,154894,52
Song_0002384,Justin Bieber,Justice,202352,54
Song_0002385,The Weeknd,After Hours,309050,56
Song_0002386,Imagine Dragons,Divide,319938,100
Song_0002387,Adele,Justice,176519,83
Song_0002388,Imagine Dragons,Midnights,148548,73
Song_0002389,Imagine Dragons,Midnights,244590,73
Song_0002390,Ed Sheeran,Evolve,182592,3
Song_0002391,Drake,After Hours,189505,44
Song_0002392,Justin Bieber,Evolve,203395,69
Song_0002393,Taylor Swift,Evolve,191289,91
Song_0002394,Justin Bieber,Anti,295697,31
Song_0002395,Rihanna,Evolve,151825,52
Song_0002396,Imagine Dragons,Anti,228219,61
Song_0002397,Billie Eilish,Future Nostalgia,255535,67
Song_0002398,Dua Lipa,Evolve,183068,70
Song_0002399,Taylor Swift,When We All Fall Asleep,206818,43
Song_0002400,Drake,Divide,252943,55
